Suburb;Address;Rooms;Type;Price;Distance;Postcode;Bedroom2;Bathroom;Car;Landsize;Regionname
Flemington;25 Elm St;3;h;1220000.0;3.4;3031.0;3.0;1.0;1.0;293.0;Northern Metropolitan
Footscray;101/26 Beaurepaire Pde;2;u;455000.0;5.1;3011.0;2.0;1.0;1.0;0.0;Western Metropolitan
Footscray;12/26 Park St;2;t;575000.0;5.1;3011.0;2.0;2.0;1.0;88.0;Western Metropolitan
Forest Hill;4/13 Glen Valley Rd;1;h;360000.0;15.4;3131.0;1.0;1.0;1.0;76.0;Eastern Metropolitan
Frankston;50 Brooklyn Av;3;h;610000.0;38.0;3199.0;3.0;2.0;1.0;654.0;South-Eastern Metropolitan
Frankston South;5 Palmerston Cr;3;h;850000.0;38.0;3199.0;3.0;1.0;1.0;884.0;South-Eastern Metropolitan
Gisborne;42 Kilmore Rd;3;h;775000.0;45.9;3437.0;3.0;2.0;4.0;1290.0;Northern Victoria
Gladstone Park;245 Carrick Dr;3;h;629000.0;12.9;3043.0;3.0;1.0;2.0;552.0;Western Metropolitan
Gladstone Park;1/96 Carrick Dr;3;h;452500.0;12.9;3043.0;3.0;1.0;0.0;259.0;Western Metropolitan
Glen Iris;26 Audrey Cr;5;h;3400000.0;7.3;3146.0;5.0;3.0;2.0;720.0;Southern Metropolitan
Glen Iris;11/1419 High St;1;u;320000.0;7.3;3146.0;1.0;1.0;0.0;0.0;Southern Metropolitan
Glen Iris;13/4 Hillside Pde;2;u;839000.0;7.3;3146.0;2.0;1.0;1.0;97.0;Southern Metropolitan
Glen Iris;20 Madeline St;3;h;1690000.0;7.3;3146.0;3.0;1.0;2.0;625.0;Southern Metropolitan
Glen Iris;15 Renwick St;4;h;2165000.0;7.3;3146.0;4.0;3.0;2.0;409.0;Southern Metropolitan
Glen Iris;5 Ventich St;5;h;2215000.0;7.3;3146.0;5.0;2.0;2.0;847.0;Southern Metropolitan
Glen Iris;5/31 Yeovil Rd;2;u;851000.0;7.3;3146.0;2.0;1.0;1.0;100.0;Southern Metropolitan
Glen Iris;11 Young St;3;h;1910000.0;7.3;3146.0;3.0;2.0;1.0;348.0;Southern Metropolitan
Glen Waverley;42 Caithness Cr;3;h;1311000.0;16.7;3150.0;3.0;2.0;1.0;853.0;Eastern Metropolitan
Glenroy;4/10 Gladstone Pde;2;u;565000.0;11.2;3046.0;2.0;1.0;2.0;193.0;Northern Metropolitan
Glenroy;111 Loongana Av;3;h;770000.0;11.2;3046.0;3.0;1.0;2.0;604.0;Northern Metropolitan
Glenroy;45 Stanley St;2;h;1220000.0;11.2;3046.0;2.0;1.0;2.0;829.0;Northern Metropolitan
Greensborough;55 Booyan Cr;3;h;714000.0;16.1;3088.0;3.0;1.0;1.0;594.0;Northern Metropolitan
Greensborough;142 Elder St;3;h;815000.0;16.1;3088.0;3.0;2.0;2.0;609.0;Northern Metropolitan
Hampton East;68 Spring Rd;3;h;1345000.0;13.8;3188.0;3.0;1.0;1.0;587.0;Southern Metropolitan
Hawthorn;38/44 Burwood Rd;2;u;630000.0;5.3;3122.0;2.0;2.0;2.0;0.0;Southern Metropolitan
Hawthorn;9/454 Burwood Rd;1;u;420000.0;5.3;3122.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Hawthorn;5 Connell St;2;h;1857000.0;5.3;3122.0;2.0;1.0;1.0;230.0;Southern Metropolitan
Hawthorn;3/165 Power St;1;u;370000.0;5.3;3122.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Hawthorn;3/31 Robinson Rd;3;h;1500000.0;5.3;3122.0;3.0;3.0;2.0;255.0;Southern Metropolitan
Hawthorn;10 Through St;3;h;1425000.0;5.3;3122.0;3.0;1.0;1.0;333.0;Southern Metropolitan
Hawthorn;13 Violet Gr;3;h;1910000.0;5.3;3122.0;3.0;2.0;2.0;242.0;Southern Metropolitan
Hawthorn;3/20 Yarra Gr;3;h;1485000.0;5.3;3122.0;3.0;2.0;2.0;0.0;Southern Metropolitan
Hawthorn East;2/23 Harold St;1;u;505000.0;6.2;3123.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Hawthorn East;1/50 Leura Gr;2;u;595000.0;6.2;3123.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Hawthorn East;4/61 Mayston St;1;u;560000.0;6.2;3123.0;1.0;1.0;1.0;803.0;Southern Metropolitan
Hawthorn East;211 Rathmines Rd;3;h;2825000.0;6.2;3123.0;3.0;1.0;3.0;860.0;Southern Metropolitan
Heathmont;11 Atunga Ct;4;h;1031000.0;21.3;3135.0;4.0;2.0;0.0;1060.0;Eastern Metropolitan
Heathmont;38 Daisy St;3;h;1040000.0;21.3;3135.0;3.0;1.0;1.0;756.0;Eastern Metropolitan
Heathmont;23 Viviani Cr;3;h;912000.0;21.3;3135.0;3.0;2.0;2.0;471.0;Eastern Metropolitan
Heidelberg;8/75 Hawdon St;2;u;450000.0;8.9;3084.0;2.0;1.0;0.0;2020.0;Eastern Metropolitan
Heidelberg;32 Powlett St;3;h;1250000.0;8.9;3084.0;3.0;1.0;0.0;668.0;Eastern Metropolitan
Heidelberg Heights;21 Eden St;2;h;650000.0;8.8;3081.0;2.0;1.0;0.0;683.0;Eastern Metropolitan
Heidelberg Heights;23 Eden St;3;h;680000.0;8.8;3081.0;3.0;1.0;0.0;544.0;Eastern Metropolitan
Heidelberg Heights;97 Edwin St;4;h;1645000.0;8.8;3081.0;4.0;2.0;4.0;596.0;Eastern Metropolitan
Heidelberg Heights;4/32 Montgomery St;3;u;720000.0;8.8;3081.0;3.0;1.0;1.0;146.0;Eastern Metropolitan
Heidelberg Heights;396 Waterdale Rd;3;h;697500.0;8.8;3081.0;3.0;1.0;1.0;430.0;Eastern Metropolitan
Heidelberg Heights;564 Waterdale Rd;3;h;810000.0;8.8;3081.0;3.0;1.0;3.0;619.0;Eastern Metropolitan
Heidelberg West;7/459 Waterdale Rd;2;u;463000.0;8.8;3081.0;2.0;1.0;1.0;90.0;Eastern Metropolitan
Highett;3 Port St;3;h;1242000.0;16.0;3190.0;3.0;1.0;2.0;700.0;Southern Metropolitan
Highett;4/27 Wilson St;2;u;677500.0;16.0;3190.0;2.0;1.0;1.0;130.0;Southern Metropolitan
Hillside;96 Glenbruar Dr;4;h;580000.0;18.0;3037.0;4.0;2.0;2.0;600.0;Western Metropolitan
Hoppers Crossing;7 Berberis Pl;4;h;540000.0;18.4;3029.0;4.0;2.0;2.0;650.0;Western Metropolitan
Hoppers Crossing;182 Morris Rd;3;h;516000.0;18.4;3029.0;3.0;1.0;1.0;537.0;Western Metropolitan
Hughesdale;10 Bowen St;4;h;1570000.0;12.3;3166.0;4.0;2.0;1.0;455.0;Southern Metropolitan
Hurstbridge;40 Anzac Av;5;h;790000.0;26.1;3099.0;5.0;2.0;2.0;1034.0;Northern Victoria
Ivanhoe;19 Belmont Rd;2;h;2400000.0;7.8;3079.0;2.0;1.0;0.0;1110.0;Eastern Metropolitan
Ivanhoe;6 Edwin St;3;h;950000.0;7.8;3079.0;3.0;1.0;2.0;360.0;Eastern Metropolitan
Jacana;47 Lorraine Cr;3;h;550000.0;14.0;3047.0;3.0;1.0;2.0;704.0;Northern Metropolitan
Keilor East;20A Etka Av;4;t;1022000.0;11.7;3033.0;4.0;2.0;2.0;284.0;Western Metropolitan
Keilor East;50 Milleara Rd;3;h;850000.0;11.7;3033.0;3.0;1.0;1.0;597.0;Western Metropolitan
Keilor East;1/74 Parkside Av;3;t;518500.0;11.7;3033.0;3.0;1.0;1.0;165.0;Western Metropolitan
Kensington;33 Kensington Rd;3;h;1225000.0;3.4;3031.0;3.0;2.0;2.0;223.0;Northern Metropolitan
Kew;64 Adeney Av;5;h;2660000.0;5.4;3101.0;5.0;2.0;2.0;696.0;Southern Metropolitan
Kew;56 Hartington St;3;h;1510000.0;5.4;3101.0;3.0;1.0;2.0;446.0;Southern Metropolitan
Kew;31/380 High St;2;u;802000.0;5.4;3101.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Kew;3/33 Parkhill Rd;3;t;1007000.0;5.4;3101.0;3.0;2.0;1.0;0.0;Southern Metropolitan
Kew;43 Rowland St;7;h;4050000.0;5.4;3101.0;7.0;4.0;2.0;725.0;Southern Metropolitan
Kew;2 Tregarron Av;4;h;2550000.0;5.4;3101.0;4.0;2.0;3.0;776.0;Southern Metropolitan
Kew;3/32 Wimba Av;2;u;860000.0;5.4;3101.0;2.0;2.0;1.0;0.0;Southern Metropolitan
Kew East;6 Hamilton St;2;h;1840000.0;7.3;3102.0;2.0;2.0;2.0;697.0;Southern Metropolitan
Kew East;4 Meldrum St;4;h;1750000.0;7.3;3102.0;4.0;2.0;2.0;696.0;Southern Metropolitan
Keysborough;3 Scotch Av;2;t;688000.0;25.2;3173.0;2.0;2.0;1.0;240.0;South-Eastern Metropolitan
Kingsville;3/14 Edgar St;3;u;570000.0;6.4;3012.0;3.0;1.0;1.0;118.0;Western Metropolitan
Kingsville;182 Williamstown Rd;3;h;900000.0;6.4;3012.0;3.0;1.0;1.0;275.0;Western Metropolitan
Kurunjang;17 Narebar Ct;4;h;345000.0;31.7;3337.0;4.0;1.0;0.0;651.0;Northern Victoria
Lalor;312 Edgars Rd;3;h;570000.0;16.3;3075.0;3.0;1.0;2.0;525.0;Northern Metropolitan
Langwarrin;5 Athol Ct;3;h;650000.0;41.0;3910.0;3.0;3.0;2.0;1060.0;Eastern Victoria
Lower Plenty;1/29 Main Rd;2;u;420000.0;14.6;3093.0;2.0;1.0;1.0;119.0;Eastern Metropolitan
Maidstone;3/25 Cathcart St;2;t;642500.0;6.4;3012.0;2.0;2.0;1.0;126.0;Western Metropolitan
Maidstone;16A Madden St;3;h;798000.0;6.4;3012.0;3.0;2.0;2.0;159.0;Western Metropolitan
Maidstone;47A Madden St;3;h;755000.0;6.4;3012.0;3.0;2.0;2.0;0.0;Western Metropolitan
Maidstone;3/13 Winston St;3;t;710000.0;6.4;3012.0;3.0;2.0;2.0;186.0;Western Metropolitan
Malvern;20 Coonil Cr;4;h;4050000.0;5.9;3144.0;4.0;3.0;2.0;787.0;Southern Metropolitan
Malvern;1219 Malvern Rd;3;h;1650000.0;5.9;3144.0;3.0;1.0;2.0;354.0;Southern Metropolitan
Malvern;30 Warner St;3;h;2020000.0;5.9;3144.0;3.0;2.0;2.0;400.0;Southern Metropolitan
Malvern East;34 Kerferd St;4;h;3000000.0;8.4;3145.0;4.0;3.0;3.0;736.0;Southern Metropolitan
Malvern East;431 Wattletree Rd;3;h;2500000.0;8.4;3145.0;3.0;3.0;3.0;1011.0;Southern Metropolitan
Malvern East;641 Waverley Rd;3;h;2500000.0;8.4;3145.0;3.0;1.0;2.0;1128.0;Southern Metropolitan
Maribyrnong;13 Cedar Dr;3;h;1200000.0;4.3;3032.0;3.0;2.0;2.0;352.0;Western Metropolitan
Maribyrnong;2/10 Pridham St;3;t;940000.0;4.3;3032.0;3.0;2.0;2.0;366.0;Western Metropolitan
McKinnon;41 McKinnon Rd;2;h;1200000.0;11.4;3204.0;2.0;1.0;2.0;397.0;Southern Metropolitan
Melton West;7 Haywood Gr;4;h;600000.0;31.7;3337.0;4.0;2.0;2.0;935.0;Northern Victoria
Mentone;6 Dallas St;3;h;900000.0;20.0;3194.0;3.0;1.0;2.0;585.0;South-Eastern Metropolitan
Mentone;5 Napier St;4;h;2025000.0;20.0;3194.0;4.0;2.0;2.0;408.0;South-Eastern Metropolitan
Mernda;4 Vasari Gdns;4;h;630000.0;25.9;3754.0;4.0;2.0;2.0;475.0;Northern Metropolitan
Mitcham;9 Davison St;3;h;1071000.0;17.2;3132.0;3.0;1.0;2.0;684.0;Eastern Metropolitan
Mitcham;9/21 Doncaster East Rd;3;t;973000.0;17.2;3132.0;3.0;2.0;2.0;323.0;Eastern Metropolitan
Montmorency;8 Grand Bvd;3;h;881100.0;16.2;3094.0;3.0;2.0;4.0;786.0;Eastern Metropolitan
Moonee Ponds;38 Bent St;2;h;1060000.0;6.2;3039.0;2.0;1.0;1.0;283.0;Western Metropolitan
Moonee Ponds;39 Taylor St;3;h;1225000.0;6.2;3039.0;3.0;2.0;2.0;674.0;Western Metropolitan
Mooroolbark;39 Diane Cr;3;h;930000.0;26.5;3138.0;3.0;1.0;4.0;905.0;Eastern Victoria
Mordialloc;8 Ashmore Av;4;h;1800000.0;21.5;3195.0;4.0;2.0;2.0;656.0;South-Eastern Metropolitan
Mordialloc;6 Winterset Cl;4;h;1440000.0;21.5;3195.0;4.0;2.0;2.0;695.0;South-Eastern Metropolitan
Mount Waverley;1/37 Bennett Av;3;t;900000.0;14.2;3149.0;3.0;2.0;2.0;344.0;Eastern Metropolitan
Mount Waverley;1/21 Herbert St;2;u;730000.0;14.2;3149.0;2.0;1.0;1.0;292.0;Eastern Metropolitan
Mount Waverley;44 William St;5;h;2558000.0;14.2;3149.0;5.0;5.0;2.0;667.0;Eastern Metropolitan
Mulgrave;95 Wanda St;4;h;1001000.0;18.8;3170.0;4.0;2.0;7.0;771.0;South-Eastern Metropolitan
Narre Warren;6 Forsyth Ct;4;h;655000.0;34.1;3805.0;4.0;2.0;2.0;638.0;South-Eastern Metropolitan
Newport;77 Farm St;2;h;1050000.0;6.2;3015.0;2.0;1.0;0.0;571.0;Western Metropolitan
Newport;5/13 Liley St;3;t;730000.0;6.2;3015.0;3.0;2.0;2.0;200.0;Western Metropolitan
Newport;50 Peel St;3;h;1195000.0;6.2;3015.0;3.0;2.0;2.0;358.0;Western Metropolitan
Newport;46A Schutt St;4;h;923000.0;6.2;3015.0;4.0;2.0;2.0;224.0;Western Metropolitan
Newport;2/22 Thorpe St;2;u;600000.0;6.2;3015.0;2.0;1.0;1.0;163.0;Western Metropolitan
Niddrie;45 Muriel St;3;h;1230000.0;10.4;3042.0;3.0;2.0;1.0;324.0;Western Metropolitan
North Melbourne;60 Arden St;4;h;1475000.0;1.8;3051.0;4.0;2.0;1.0;137.0;Northern Metropolitan
North Melbourne;50/171 Flemington Rd;2;u;450000.0;1.8;3051.0;2.0;1.0;1.0;0.0;Northern Metropolitan
North Melbourne;19/49 Haines St;2;u;525000.0;1.8;3051.0;2.0;1.0;1.0;1618.0;Northern Metropolitan
Northcote;41 Barry St;3;h;1225000.0;5.3;3070.0;3.0;1.0;2.0;260.0;Northern Metropolitan
Northcote;40 Gadd St;4;h;1955000.0;5.3;3070.0;4.0;2.0;1.0;5.0;Northern Metropolitan
Northcote;21 Simpson St;3;h;2775000.0;5.3;3070.0;3.0;1.0;2.0;901.0;Northern Metropolitan
Nunawading;23 High St;3;h;1310000.0;15.4;3131.0;3.0;1.0;2.0;717.0;Eastern Metropolitan
Oakleigh;6 Gillon Ct;4;h;1415000.0;12.3;3166.0;4.0;2.0;3.0;588.0;Southern Metropolitan
Oakleigh South;3/6 Reid St;2;u;601000.0;15.5;3167.0;2.0;1.0;1.0;0.0;South-Eastern Metropolitan
Ormond;12/26 Lillimur Rd;2;u;440000.0;11.4;3204.0;2.0;1.0;1.0;1100.0;Southern Metropolitan
Ormond;22/30 Lillimur Rd;1;u;370000.0;11.4;3204.0;1.0;1.0;1.0;2029.0;Southern Metropolitan
Parkdale;8 Hicks St;3;h;1051000.0;21.5;3195.0;3.0;2.0;2.0;597.0;South-Eastern Metropolitan
Parkdale;1/41 Seventh St;3;t;1206000.0;21.5;3195.0;3.0;2.0;2.0;300.0;South-Eastern Metropolitan
Pascoe Vale;1/22 Archibald St;3;t;900000.0;8.5;3044.0;3.0;2.0;1.0;0.0;Northern Metropolitan
Pascoe Vale;14 Oakbank Gr;3;h;940000.0;8.5;3044.0;3.0;1.0;2.0;587.0;Northern Metropolitan
Pascoe Vale;2/566 Pascoe Vale Rd;1;u;257500.0;8.5;3044.0;1.0;1.0;1.0;0.0;Northern Metropolitan
Pascoe Vale;4/566 Pascoe Vale Rd;1;u;257500.0;8.5;3044.0;1.0;1.0;1.0;995.0;Northern Metropolitan
Pascoe Vale;17 Valerie St;3;h;1114000.0;8.5;3044.0;3.0;2.0;2.0;256.0;Northern Metropolitan
Point Cook;4 Hewett Dr;3;h;520000.0;14.7;3030.0;3.0;2.0;2.0;312.0;Western Metropolitan
Point Cook;133 Lennon Bvd;4;h;715000.0;14.7;3030.0;4.0;2.0;2.0;630.0;Western Metropolitan
Port Melbourne;25 Barak Rd;3;h;1900000.0;3.5;3207.0;3.0;2.0;3.0;337.0;Southern Metropolitan
Port Melbourne;202/90 Beach St;2;u;1480000.0;3.5;3207.0;2.0;2.0;2.0;0.0;Southern Metropolitan
Port Melbourne;305/38 Nott St;2;u;760000.0;3.5;3207.0;2.0;2.0;1.0;0.0;Southern Metropolitan
Prahran;19 Airlie Av;4;h;2635000.0;4.6;3181.0;4.0;2.0;2.0;401.0;Southern Metropolitan
Prahran;95 Chomley St;2;h;1250000.0;4.6;3181.0;2.0;1.0;0.0;192.0;Southern Metropolitan
Prahran;4/24 Grandview Gr;1;u;400000.0;4.6;3181.0;1.0;1.0;2.0;0.0;Southern Metropolitan
Prahran;8 Linden Ct;4;h;4200000.0;4.6;3181.0;4.0;2.0;2.0;787.0;Southern Metropolitan
Prahran;11A Percy St;2;h;1310000.0;4.6;3181.0;2.0;2.0;1.0;78.0;Southern Metropolitan
Prahran;20/20 St Edmonds Rd;2;u;626000.0;4.6;3181.0;2.0;1.0;2.0;0.0;Southern Metropolitan
Preston;19 Bruce St;3;h;1270000.0;8.4;3072.0;3.0;2.0;2.0;585.0;Northern Metropolitan
Preston;210 Gower St;3;h;980000.0;8.4;3072.0;3.0;1.0;5.0;581.0;Northern Metropolitan
Preston;66 McNamara St;4;h;1148000.0;8.4;3072.0;4.0;1.0;2.0;552.0;Northern Metropolitan
Princes Hill;78 Arnold St;3;h;1540000.0;3.5;3054.0;3.0;2.0;1.0;288.0;Northern Metropolitan
Reservoir;32A Broadhurst Av;4;h;1210000.0;12.0;3073.0;4.0;3.0;4.0;725.0;Northern Metropolitan
Reservoir;13 Clinnick St;3;h;935000.0;12.0;3073.0;3.0;1.0;2.0;529.0;Northern Metropolitan
Reservoir;22 Dyson St;3;h;510000.0;12.0;3073.0;3.0;2.0;2.0;292.0;Northern Metropolitan
Reservoir;39 Gertz Av;5;h;861000.0;12.0;3073.0;5.0;3.0;2.0;650.0;Northern Metropolitan
Reservoir;1053 High St;3;h;732000.0;12.0;3073.0;3.0;1.0;2.0;952.0;Northern Metropolitan
Reservoir;13 Nutwood St;4;h;755000.0;12.0;3073.0;4.0;2.0;2.0;479.0;Northern Metropolitan
Reservoir;1/72 Pine St;1;u;325000.0;12.0;3073.0;1.0;1.0;1.0;60.0;Northern Metropolitan
Reservoir;52 Powell St;4;h;1200000.0;12.0;3073.0;4.0;2.0;2.0;499.0;Northern Metropolitan
Ringwood;12 Gordon Ct;3;h;1450000.0;19.9;3134.0;3.0;2.0;2.0;1555.0;Eastern Metropolitan
Ringwood;6A Heather Gr;3;h;800000.0;19.9;3134.0;3.0;2.0;1.0;461.0;Eastern Metropolitan
Ringwood;1/14 Paxton St;2;u;655000.0;19.9;3134.0;2.0;1.0;1.0;306.0;Eastern Metropolitan
Ringwood North;41 Felix Cr;4;h;812000.0;19.9;3134.0;4.0;2.0;2.0;962.0;Eastern Metropolitan
Rosanna;157 Bellevue Av;3;h;1400000.0;8.9;3084.0;3.0;2.0;2.0;697.0;Eastern Metropolitan
Rosanna;7 Pilgrim Ct;5;h;1170000.0;8.9;3084.0;5.0;3.0;3.0;694.0;Eastern Metropolitan
Rowville;38 Armstrong Dr;5;h;970000.0;23.5;3178.0;5.0;3.0;2.0;725.0;South-Eastern Metropolitan
Sandringham;26 Kirkwood Av;5;h;3350000.0;15.2;3191.0;5.0;4.0;4.0;700.0;Southern Metropolitan
Sandringham;76 Vincent St;5;h;2255000.0;15.2;3191.0;5.0;3.0;2.0;556.0;Southern Metropolitan
Scoresby;5 Drysdale Ct;3;h;870000.0;22.2;3179.0;3.0;2.0;2.0;590.0;Eastern Metropolitan
Seddon;124 Albert St;4;h;1870000.0;5.1;3011.0;4.0;2.0;2.0;457.0;Western Metropolitan
South Melbourne;13/297 Dorcas St;3;t;1750000.0;1.9;3205.0;3.0;3.0;2.0;100.0;Southern Metropolitan
South Melbourne;426 Dorcas St;4;h;1800000.0;1.9;3205.0;4.0;3.0;1.0;153.0;Southern Metropolitan
South Melbourne;173 Nelson Rd;4;h;3825000.0;1.9;3205.0;4.0;3.0;0.0;280.0;Southern Metropolitan
South Morang;15 Vincent Dr;4;h;485000.0;20.5;3752.0;4.0;2.0;2.0;196.0;Northern Metropolitan
South Yarra;2/1 Alexandra Av;2;u;1350000.0;2.7;3141.0;2.0;2.0;1.0;0.0;Southern Metropolitan
South Yarra;44/100 Commercial Rd;3;u;940000.0;2.7;3141.0;3.0;2.0;3.0;0.0;Southern Metropolitan
South Yarra;10/20 Cromwell Rd;1;u;410000.0;2.7;3141.0;1.0;1.0;1.0;0.0;Southern Metropolitan
South Yarra;2/12 Kensington Rd;2;u;980000.0;2.7;3141.0;2.0;1.0;0.0;0.0;Southern Metropolitan
South Yarra;104/5 Wilson St;1;u;380000.0;2.7;3141.0;1.0;1.0;0.0;0.0;Southern Metropolitan
Southbank;17/30 Miles St;2;u;625000.0;0.7;3006.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Springvale;67 Glendale Rd;6;h;917000.0;20.8;3171.0;6.0;2.0;2.0;869.0;South-Eastern Metropolitan
St Albans;38 Charlbury Gr;4;h;632500.0;14.0;3021.0;4.0;2.0;2.0;592.0;Western Metropolitan
St Albans;148 Power St;3;h;702000.0;14.0;3021.0;0.0;0.0;0.0;600.0;Western Metropolitan
St Kilda;12/14 Chapel St;2;u;701000.0;5.0;3182.0;2.0;1.0;0.0;0.0;Southern Metropolitan
St Kilda;48 Greeves St;4;h;1600000.0;5.0;3182.0;4.0;2.0;3.0;613.0;Southern Metropolitan
Strathmore;78 Bulla Rd;7;h;2000000.0;8.2;3041.0;7.0;3.0;4.0;608.0;Western Metropolitan
Strathmore;5 Kilburn St;4;h;1610000.0;8.2;3041.0;4.0;3.0;2.0;861.0;Western Metropolitan
Strathmore;38 Upland Rd;3;h;1742000.0;8.2;3041.0;3.0;2.0;3.0;697.0;Western Metropolitan
Strathmore;47 York St;3;h;1016000.0;8.2;3041.0;3.0;2.0;1.0;304.0;Western Metropolitan
Sunshine;75 Duke St;3;h;700000.0;10.5;3020.0;3.0;2.0;1.0;485.0;Western Metropolitan
Sunshine;80 Wright St;2;h;615000.0;10.5;3020.0;2.0;1.0;0.0;418.0;Western Metropolitan
Sunshine West;60 Murray St;3;h;650000.0;10.5;3020.0;3.0;1.0;2.0;691.0;Western Metropolitan
Surrey Hills;37 Newton St;5;h;2400000.0;10.2;3127.0;5.0;3.0;2.0;593.0;Southern Metropolitan
Surrey Hills;3/51 Park Rd;3;t;938000.0;10.2;3127.0;3.0;1.0;2.0;271.0;Southern Metropolitan
Surrey Hills;66 Union Rd;4;h;2290000.0;10.2;3127.0;4.0;2.0;2.0;910.0;Southern Metropolitan
Surrey Hills;424 Whitehorse Rd;3;h;1775000.0;10.2;3127.0;3.0;2.0;2.0;780.0;Southern Metropolitan
Sydenham;8 Stockyard Cl;3;h;659500.0;18.0;3037.0;3.0;2.0;4.0;665.0;Western Metropolitan
Tarneit;37 Tyler Cr;4;h;505000.0;18.4;3029.0;4.0;2.0;2.0;498.0;Western Metropolitan
Tarneit;4 Welford St;4;h;560000.0;18.4;3029.0;4.0;2.0;2.0;452.0;Western Metropolitan
Taylors Lakes;21 Fastnet Dr;4;h;701000.0;15.5;3038.0;4.0;2.0;2.0;651.0;Western Metropolitan
Templestowe;7 Atkinson St;4;h;2600000.0;15.5;3106.0;4.0;2.0;3.0;1330.0;Eastern Metropolitan
Templestowe;67 Hawtin St;4;h;1205000.0;15.5;3106.0;4.0;2.0;2.0;646.0;Eastern Metropolitan
Templestowe;270 Serpells Rd;5;h;1750000.0;15.5;3106.0;5.0;3.0;2.0;787.0;Eastern Metropolitan
Templestowe;25 Templemore Dr;4;h;1350000.0;15.5;3106.0;4.0;2.0;2.0;1025.0;Eastern Metropolitan
Templestowe;5 Timothy Ct;5;h;2300000.0;15.5;3106.0;5.0;3.0;3.0;4001.0;Eastern Metropolitan
Templestowe;4 Wynnewood Ct;5;h;2330000.0;15.5;3106.0;5.0;2.0;2.0;862.0;Eastern Metropolitan
Templestowe Lower;38 Caroline Dr;3;h;1350000.0;12.4;3107.0;3.0;2.0;3.0;725.0;Eastern Metropolitan
Templestowe Lower;53 Fyfe Dr;5;h;1410000.0;12.4;3107.0;5.0;2.0;2.0;648.0;Eastern Metropolitan
Templestowe Lower;24 Marcus Rd;3;h;1204000.0;12.4;3107.0;3.0;1.0;2.0;716.0;Eastern Metropolitan
The Basin;14 Bayview Cr;3;h;610000.0;27.0;3154.0;3.0;1.0;0.0;1281.0;Eastern Metropolitan
Thomastown;8 Barbara Ct;4;h;760000.0;15.3;3074.0;4.0;1.0;2.0;695.0;Northern Metropolitan
Thomastown;5 Natalie Ct;3;h;670000.0;15.3;3074.0;3.0;2.0;2.0;541.0;Northern Metropolitan
Toorak;3/716 Orrong Rd;3;u;1860000.0;4.1;3142.0;3.0;2.0;2.0;0.0;Southern Metropolitan
Toorak;9/758 Orrong Rd;3;u;1400000.0;4.1;3142.0;3.0;2.0;2.0;0.0;Southern Metropolitan
Toorak;6/14 Woorigoleen Rd;3;u;1350000.0;4.1;3142.0;3.0;2.0;1.0;187.0;Southern Metropolitan
Travancore;112 Baroda St;4;h;2070000.0;4.3;3032.0;4.0;3.0;2.0;291.0;Western Metropolitan
Vermont;25 Caldwell Rd;3;h;865000.0;17.2;3133.0;3.0;1.0;2.0;603.0;Eastern Metropolitan
Vermont;11 Manhattan Sq;4;h;980000.0;17.2;3133.0;4.0;2.0;0.0;539.0;Eastern Metropolitan
Vermont South;9 Coltain St;4;h;950000.0;17.2;3133.0;4.0;2.0;2.0;660.0;Eastern Metropolitan
Viewbank;32 Sherlowe Cr;4;h;1295000.0;8.9;3084.0;4.0;2.0;2.0;702.0;Eastern Metropolitan
Watsonia;11 Eclipse Cr;4;h;788800.0;14.5;3087.0;4.0;2.0;4.0;631.0;Northern Metropolitan
Watsonia;1B High St;3;h;900000.0;14.5;3087.0;3.0;2.0;2.0;280.0;Northern Metropolitan
Watsonia;61 Princes St;3;h;700000.0;14.5;3087.0;3.0;1.0;1.0;530.0;Northern Metropolitan
Werribee;3 Argyle Cr;4;h;455000.0;14.7;3030.0;4.0;1.0;4.0;534.0;Western Metropolitan
Werribee;4 Gossamer St;3;h;483000.0;14.7;3030.0;3.0;1.0;2.0;569.0;Western Metropolitan
Werribee;24 Swallow St;3;h;455000.0;14.7;3030.0;3.0;1.0;1.0;610.0;Western Metropolitan
West Footscray;18 Molesworth Ct;4;h;1276000.0;6.4;3012.0;4.0;2.0;1.0;323.0;Western Metropolitan
Westmeadows;63 Kenny St;3;h;700000.0;16.5;3049.0;3.0;2.0;4.0;673.0;Northern Metropolitan
Westmeadows;12 Tylden Pl;3;h;729000.0;16.5;3049.0;3.0;1.0;1.0;672.0;Northern Metropolitan
Wheelers Hill;18 Garnett Rd;4;h;1184000.0;16.7;3150.0;4.0;2.0;2.0;700.0;South-Eastern Metropolitan
Wheelers Hill;3 Jensen Ct;4;h;1157000.0;16.7;3150.0;4.0;2.0;2.0;752.0;South-Eastern Metropolitan
Wheelers Hill;19 Kooringa Cr;5;h;1100000.0;16.7;3150.0;5.0;2.0;2.0;672.0;South-Eastern Metropolitan
Williamstown;119 Hannan St;4;h;2200000.0;6.8;3016.0;4.0;3.0;2.0;650.0;Western Metropolitan
Windsor;27 Andrew St;2;h;865000.0;4.6;3181.0;2.0;2.0;0.0;70.0;Southern Metropolitan
